Zeit,Kreise_Code,Kreise_Name,pval_baureifsLand,pval_insgesamt,AMR_Key,gLat,gLong,d_kreise
2004,5954,Ennepe-Ruhr-Kreis,168.49,132.26,5113,51.3499986,7.2999988,1
2003,5954,Ennepe-Ruhr-Kreis,187.79,187.79,5113,51.3499986,7.2999988,1
2002,5954,Ennepe-Ruhr-Kreis,153.08,108.01,5113,51.3499986,7.2999988,1
2001,5954,Ennepe-Ruhr-Kreis,177.44,99.73,5113,51.3499986,7.2999988,1
2000,5954,Ennepe-Ruhr-Kreis,177.69,119.89,5113,51.3499986,7.2999988,1
1999,5954,Ennepe-Ruhr-Kreis,177.48,113.8,5113,51.3499986,7.2999988,1
1998,5954,Ennepe-Ruhr-Kreis,127.86,119.29,5113,51.3499986,7.2999988,1
1997,5954,Ennepe-Ruhr-Kreis,117.56,84.93,5113,51.3499986,7.2999988,1
1996,5954,Ennepe-Ruhr-Kreis,140.32,94.95,5113,51.3499986,7.2999988,1
1995,5954,Ennepe-Ruhr-Kreis,140.42,92.9,5113,51.3499986,7.2999988,1
2021,5958,Hochsauerlandkreis,77.34,55.85,5113,53.397929,8.403881,1
2020,5958,Hochsauerlandkreis,68.36,66.91,5113,53.397929,8.403881,1
2019,5958,Hochsauerlandkreis,66.16,54.8,5113,53.397929,8.403881,1
2018,5958,Hochsauerlandkreis,59.3,48.19,5113,53.397929,8.403881,1
2017,5958,Hochsauerlandkreis,70.5,64.36,5113,53.397929,8.403881,1
2016,5958,Hochsauerlandkreis,78.29,57.42,5113,53.397929,8.403881,1
2015,5958,Hochsauerlandkreis,71.07,70.68,5113,53.397929,8.403881,1
2014,5958,Hochsauerlandkreis,63.69,59.07,5113,53.397929,8.403881,1
2013,5958,Hochsauerlandkreis,67.41,64.91,5113,53.397929,8.403881,1
2012,5958,Hochsauerlandkreis,67.06,53.06,5113,53.397929,8.403881,1
2011,5958,Hochsauerlandkreis,75.47,43.61,5113,53.397929,8.403881,1
2010,5958,Hochsauerlandkreis,71.34,40.15,5113,53.397929,8.403881,1
2009,5958,Hochsauerlandkreis,60.76,43.68,5113,53.397929,8.403881,1
2008,5958,Hochsauerlandkreis,70.86,58.93,5113,53.397929,8.403881,1
2007,5958,Hochsauerlandkreis,64.77,40.92,5113,53.397929,8.403881,1
2006,5958,Hochsauerlandkreis,71.2,57.75,5113,53.397929,8.403881,1
2005,5958,Hochsauerlandkreis,65.66,55.37,5113,53.397929,8.403881,1
2004,5958,Hochsauerlandkreis,63.86,61.72,5113,53.397929,8.403881,1
2003,5958,Hochsauerlandkreis,63.16,56.22,5113,53.397929,8.403881,1
2002,5958,Hochsauerlandkreis,56.12,43.65,5113,53.397929,8.403881,1
2001,5958,Hochsauerlandkreis,52.32,39.79,5113,53.397929,8.403881,1
2000,5958,Hochsauerlandkreis,66.11,52.6,5113,53.397929,8.403881,1
1999,5958,Hochsauerlandkreis,54.77,40.87,5113,53.397929,8.403881,1
1998,5958,Hochsauerlandkreis,48.07,42.97,5113,53.397929,8.403881,1
1997,5958,Hochsauerlandkreis,46.54,39.8,5113,53.397929,8.403881,1
1996,5958,Hochsauerlandkreis,41.01,40.45,5113,53.397929,8.403881,1
1995,5958,Hochsauerlandkreis,43.33,36.92,5113,53.397929,8.403881,1
2021,5974,Soest.Kreis,133.69,97.49,5113,51.5725501,8.1061259,1
2020,5974,Soest.Kreis,99.29,69.96,5113,51.5725501,8.1061259,1
2019,5974,Soest.Kreis,129.85,113.31,5113,51.5725501,8.1061259,1
2018,5974,Soest.Kreis,106.72,74.75,5113,51.5725501,8.1061259,1
2017,5974,Soest.Kreis,55.95,39.45,5113,51.5725501,8.1061259,1
2016,5974,Soest.Kreis,85.11,61.89,5113,51.5725501,8.1061259,1
2015,5974,Soest.Kreis,105.72,97.74,5113,51.5725501,8.1061259,1
2014,5974,Soest.Kreis,106.94,96.86,5113,51.5725501,8.1061259,1
2013,5974,Soest.Kreis,83.84,80.78,5113,51.5725501,8.1061259,1
2012,5974,Soest.Kreis,101.53,100.1,5113,51.5725501,8.1061259,1
2011,5974,Soest.Kreis,90.36,85.63,5113,51.5725501,8.1061259,1
2010,5974,Soest.Kreis,104.56,85.86,5113,51.5725501,8.1061259,1
2009,5974,Soest.Kreis,90.7,74.67,5113,51.5725501,8.1061259,1
2008,5974,Soest.Kreis,89.63,61.9,5113,51.5725501,8.1061259,1
2007,5974,Soest.Kreis,72.38,31.86,5113,51.5725501,8.1061259,1
2006,5974,Soest.Kreis,71.7,29.39,5113,51.5725501,8.1061259,1
2005,5974,Soest.Kreis,60.36,55.88,5113,51.5725501,8.1061259,1
2004,5974,Soest.Kreis,69.95,32.87,5113,51.5725501,8.1061259,1
2003,5974,Soest.Kreis,93.39,77.5,5113,51.5725501,8.1061259,1
2002,5974,Soest.Kreis,75.62,52.38,5113,51.5725501,8.1061259,1
2001,5974,Soest.Kreis,81.12,60.66,5113,51.5725501,8.1061259,1
2000,5974,Soest.Kreis,75.39,26.94,5113,51.5725501,8.1061259,1
1999,5974,Soest.Kreis,53.08,22.7,5113,51.5725501,8.1061259,1
1998,5974,Soest.Kreis,52.49,34.27,5113,51.5725501,8.1061259,1
1997,5974,Soest.Kreis,56.68,38.78,5113,51.5725501,8.1061259,1
1996,5974,Soest.Kreis,54.04,45.5,5113,51.5725501,8.1061259,1
1995,5974,Soest.Kreis,53.06,35.66,5113,51.5725501,8.1061259,1
2021,6431,Bergstraße.Landkreis,275.01,255.17,8222,49.5035849,8.6505756,1
2020,6431,Bergstraße.Landkreis,241.73,195.08,8222,49.5035849,8.6505756,1
2019,6431,Bergstraße.Landkreis,241.46,183.59,8222,49.5035849,8.6505756,1
2018,6431,Bergstraße.Landkreis,235.81,156.66,8222,49.5035849,8.6505756,1
2017,6431,Bergstraße.Landkreis,144.25,94.82,8222,49.5035849,8.6505756,1
2016,6431,Bergstraße.Landkreis,217.74,154.09,8222,49.5035849,8.6505756,1
2015,6431,Bergstraße.Landkreis,232.97,137.68,8222,49.5035849,8.6505756,1
2014,6431,Bergstraße.Landkreis,226.87,175.56,8222,49.5035849,8.6505756,1
2013,6431,Bergstraße.Landkreis,163.33,113.7,8222,49.5035849,8.6505756,1
2012,6431,Bergstraße.Landkreis,208.35,161.21,8222,49.5035849,8.6505756,1
2011,6431,Bergstraße.Landkreis,202.92,152.89,8222,49.5035849,8.6505756,1
2010,6431,Bergstraße.Landkreis,183.42,150.46,8222,49.5035849,8.6505756,1
2009,6431,Bergstraße.Landkreis,225.23,209.09,8222,49.5035849,8.6505756,1
2008,6431,Bergstraße.Landkreis,149.08,103.14,8222,49.5035849,8.6505756,1
2007,6431,Bergstraße.Landkreis,178.79,176.94,8222,49.5035849,8.6505756,1
2006,6431,Bergstraße.Landkreis,201.16,194.86,8222,49.5035849,8.6505756,1
2005,6431,Bergstraße.Landkreis,211.06,203.51,8222,49.5035849,8.6505756,1
2004,6431,Bergstraße.Landkreis,189.84,155.18,8222,49.5035849,8.6505756,1
2003,6431,Bergstraße.Landkreis,193.43,193.43,8222,49.5035849,8.6505756,1
2002,6431,Bergstraße.Landkreis,155.28,108.52,8222,49.5035849,8.6505756,1
2001,6431,Bergstraße.Landkreis,145.9,108.11,8222,49.5035849,8.6505756,1
2000,6431,Bergstraße.Landkreis,182.7,166.97,8222,49.5035849,8.6505756,1
1999,6431,Bergstraße.Landkreis,160.73,127.53,8222,49.5035849,8.6505756,1
1998,6431,Bergstraße.Landkreis,171.27,134.53,8222,49.5035849,8.6505756,1
1997,6431,Bergstraße.Landkreis,182.31,171.49,8222,49.5035849,8.6505756,1
1996,6431,Bergstraße.Landkreis,150.48,130.3,8222,49.5035849,8.6505756,1
1995,6431,Bergstraße.Landkreis,145.09,142.37,8222,49.5035849,8.6505756,1
2021,6432,Darmstadt-Dieburg.Landkreis,458.44,272.97,6412,49.901055,8.844496,1
2020,6432,Darmstadt-Dieburg.Landkreis,253.71,214.5,6412,49.901055,8.844496,1
2019,6432,Darmstadt-Dieburg.Landkreis,371.92,276.75,6412,49.901055,8.844496,1
2018,6432,Darmstadt-Dieburg.Landkreis,341.92,189.98,6412,49.901055,8.844496,1
2017,6432,Darmstadt-Dieburg.Landkreis,324.87,178.15,6412,49.901055,8.844496,1
2016,6432,Darmstadt-Dieburg.Landkreis,289.12,238.69,6412,49.901055,8.844496,1
2015,6432,Darmstadt-Dieburg.Landkreis,288.21,221.38,6412,49.901055,8.844496,1
2014,6432,Darmstadt-Dieburg.Landkreis,255.24,213.24,6412,49.901055,8.844496,1
2013,6432,Darmstadt-Dieburg.Landkreis,244.03,212.07,6412,49.901055,8.844496,1
2012,6432,Darmstadt-Dieburg.Landkreis,249.94,179.65,6412,49.901055,8.844496,1
2011,6432,Darmstadt-Dieburg.Landkreis,202.27,165.81,6412,49.901055,8.844496,1
2010,6432,Darmstadt-Dieburg.Landkreis,238.07,216.86,6412,49.901055,8.844496,1
2009,6432,Darmstadt-Dieburg.Landkreis,197.27,187.93,6412,49.901055,8.844496,1
2008,6432,Darmstadt-Dieburg.Landkreis,174.87,122.01,6412,49.901055,8.844496,1
2007,6432,Darmstadt-Dieburg.Landkreis,206.86,182.67,6412,49.901055,8.844496,1
2006,6432,Darmstadt-Dieburg.Landkreis,220.64,178.01,6412,49.901055,8.844496,1
2005,6432,Darmstadt-Dieburg.Landkreis,202.46,200.4,6412,49.901055,8.844496,1
2004,6432,Darmstadt-Dieburg.Landkreis,220.42,152.74,6412,49.901055,8.844496,1
2003,6432,Darmstadt-Dieburg.Landkreis,194.39,164.09,6412,49.901055,8.844496,1
2002,6432,Darmstadt-Dieburg.Landkreis,164.23,162.34,6412,49.901055,8.844496,1
2001,6432,Darmstadt-Dieburg.Landkreis,186.7,180.72,6412,49.901055,8.844496,1
2000,6432,Darmstadt-Dieburg.Landkreis,199.3,187.02,6412,49.901055,8.844496,1
1999,6432,Darmstadt-Dieburg.Landkreis,210.46,203.28,6412,49.901055,8.844496,1
1998,6432,Darmstadt-Dieburg.Landkreis,194.14,195.15,6412,49.901055,8.844496,1
1997,6432,Darmstadt-Dieburg.Landkreis,269.68,239.29,6412,49.901055,8.844496,1
1996,6432,Darmstadt-Dieburg.Landkreis,230.2,200.22,6412,49.901055,8.844496,1
1995,6432,Darmstadt-Dieburg.Landkreis,213.21,184.39,6412,49.901055,8.844496,1
2021,6433,Groß-Gerau.Landkreis,562.64,378.29,6412,49.9194456,8.4852426,1
2020,6433,Groß-Gerau.Landkreis,474.28,344.96,6412,49.9194456,8.4852426,1
2019,6433,Groß-Gerau.Landkreis,246.42,208.65,6412,49.9194456,8.4852426,1
2018,6433,Groß-Gerau.Landkreis,414.96,238.42,6412,49.9194456,8.4852426,1
2017,6433,Groß-Gerau.Landkreis,310.49,187.76,6412,49.9194456,8.4852426,1
2016,6433,Groß-Gerau.Landkreis,279.44,169.91,6412,49.9194456,8.4852426,1
2015,6433,Groß-Gerau.Landkreis,290.68,189.78,6412,49.9194456,8.4852426,1
2014,6433,Groß-Gerau.Landkreis,267.02,193.7,6412,49.9194456,8.4852426,1
2013,6433,Groß-Gerau.Landkreis,268.77,163.02,6412,49.9194456,8.4852426,1
2012,6433,Groß-Gerau.Landkreis,256.37,176.6,6412,49.9194456,8.4852426,1
2011,6433,Groß-Gerau.Landkreis,229.61,208.76,6412,49.9194456,8.4852426,1
2010,6433,Groß-Gerau.Landkreis,243.31,174.05,6412,49.9194456,8.4852426,1
2009,6433,Groß-Gerau.Landkreis,196.27,196.78,6412,49.9194456,8.4852426,1
2008,6433,Groß-Gerau.Landkreis,168.36,155.82,6412,49.9194456,8.4852426,1
2007,6433,Groß-Gerau.Landkreis,147.52,146.47,6412,49.9194456,8.4852426,1
2006,6433,Groß-Gerau.Landkreis,208.56,196.18,6412,49.9194456,8.4852426,1
2005,6433,Groß-Gerau.Landkreis,221.36,217.65,6412,49.9194456,8.4852426,1
2004,6433,Groß-Gerau.Landkreis,251.21,226.17,6412,49.9194456,8.4852426,1
2003,6433,Groß-Gerau.Landkreis,252.91,227.69,6412,49.9194456,8.4852426,1
2002,6433,Groß-Gerau.Landkreis,219.74,184.89,6412,49.9194456,8.4852426,1
2001,6433,Groß-Gerau.Landkreis,238.95,177.48,6412,49.9194456,8.4852426,1
2000,6433,Groß-Gerau.Landkreis,215.95,184.89,6412,49.9194456,8.4852426,1
1999,6433,Groß-Gerau.Landkreis,301.47,189.12,6412,49.9194456,8.4852426,1
1998,6433,Groß-Gerau.Landkreis,251.29,193.77,6412,49.9194456,8.4852426,1
1997,6433,Groß-Gerau.Landkreis,286.47,231.05,6412,49.9194456,8.4852426,1
1996,6433,Groß-Gerau.Landkreis,235.38,132.78,6412,49.9194456,8.4852426,1
1995,6433,Groß-Gerau.Landkreis,274.23,156.15,6412,49.9194456,8.4852426,1
2021,6437,Odenwaldkreis,95.02,93.62,6412,50.932011,8.221204,1
2020,6437,Odenwaldkreis,108.75,94.26,6412,50.932011,8.221204,1
2019,6437,Odenwaldkreis,105.36,102.08,6412,50.932011,8.221204,1
2018,6437,Odenwaldkreis,82.87,74.3,6412,50.932011,8.221204,1
2017,6437,Odenwaldkreis,69.0,66.37,6412,50.932011,8.221204,1
2016,6437,Odenwaldkreis,82.47,74.36,6412,50.932011,8.221204,1
2015,6437,Odenwaldkreis,84.71,79.38,6412,50.932011,8.221204,1
2014,6437,Odenwaldkreis,84.63,78.63,6412,50.932011,8.221204,1
2013,6437,Odenwaldkreis,92.67,87.12,6412,50.932011,8.221204,1
2012,6437,Odenwaldkreis,77.28,69.56,6412,50.932011,8.221204,1
2011,6437,Odenwaldkreis,86.67,76.97,6412,50.932011,8.221204,1
2010,6437,Odenwaldkreis,87.2,67.12,6412,50.932011,8.221204,1
2009,6437,Odenwaldkreis,91.4,89.36,6412,50.932011,8.221204,1
2008,6437,Odenwaldkreis,89.86,88.68,6412,50.932011,8.221204,1
2007,6437,Odenwaldkreis,82.15,71.33,6412,50.932011,8.221204,1
2006,6437,Odenwaldkreis,110.22,96.29,6412,50.932011,8.221204,1
2005,6437,Odenwaldkreis,107.85,100.05,6412,50.932011,8.221204,1
2004,6437,Odenwaldkreis,110.34,97.05,6412,50.932011,8.221204,1
2003,6437,Odenwaldkreis,105.29,100.21,6412,50.932011,8.221204,1
2002,6437,Odenwaldkreis,107.8,89.93,6412,50.932011,8.221204,1
2001,6437,Odenwaldkreis,114.73,92.91,6412,50.932011,8.221204,1
2000,6437,Odenwaldkreis,74.83,74.62,6412,50.932011,8.221204,1
1999,6437,Odenwaldkreis,90.74,86.99,6412,50.932011,8.221204,1
1998,6437,Odenwaldkreis,116.21,111.28,6412,50.932011,8.221204,1
1997,6437,Odenwaldkreis,82.15,79.11,6412,50.932011,8.221204,1
1996,6437,Odenwaldkreis,95.11,88.48,6412,50.932011,8.221204,1
1995,6437,Odenwaldkreis,105.39,98.92,6412,50.932011,8.221204,1
2021,6440,Wetteraukreis,226.0,141.75,6412,50.322832042,8.656330708,1
2020,6440,Wetteraukreis,280.25,192.74,6412,50.322832042,8.656330708,1
2019,6440,Wetteraukreis,219.84,146.73,6412,50.322832042,8.656330708,1
2018,6440,Wetteraukreis,246.07,133.64,6412,50.322832042,8.656330708,1
2017,6440,Wetteraukreis,239.0,200.68,6412,50.322832042,8.656330708,1
2016,6440,Wetteraukreis,297.25,216.6,6412,50.322832042,8.656330708,1
2015,6440,Wetteraukreis,221.43,145.49,6412,50.322832042,8.656330708,1
2014,6440,Wetteraukreis,213.53,142.38,6412,50.322832042,8.656330708,1
2013,6440,Wetteraukreis,172.58,126.11,6412,50.322832042,8.656330708,1
2012,6440,Wetteraukreis,168.98,136.05,6412,50.322832042,8.656330708,1
2011,6440,Wetteraukreis,183.02,162.86,6412,50.322832042,8.656330708,1
2010,6440,Wetteraukreis,220.07,178.47,6412,50.322832042,8.656330708,1
2009,6440,Wetteraukreis,209.13,209.13,6412,50.322832042,8.656330708,1
2008,6440,Wetteraukreis,178.66,156.63,6412,50.322832042,8.656330708,1
2007,6440,Wetteraukreis,145.32,128.97,6412,50.322832042,8.656330708,1
2006,6440,Wetteraukreis,129.71,124.23,6412,50.322832042,8.656330708,1
2005,6440,Wetteraukreis,121.04,97.98,6412,50.322832042,8.656330708,1
2004,6440,Wetteraukreis,177.46,165.88,6412,50.322832042,8.656330708,1
2003,6440,Wetteraukreis,104.48,96.76,6412,50.322832042,8.656330708,1
2002,6440,Wetteraukreis,188.37,109.6,6412,50.322832042,8.656330708,1
2001,6440,Wetteraukreis,150.42,133.94,6412,50.322832042,8.656330708,1
2000,6440,Wetteraukreis,153.57,114.78,6412,50.322832042,8.656330708,1
1999,6440,Wetteraukreis,92.8,86.9,6412,50.322832042,8.656330708,1
1998,6440,Wetteraukreis,138.04,96.41,6412,50.322832042,8.656330708,1
1997,6440,Wetteraukreis,116.62,73.16,6412,50.322832042,8.656330708,1
1996,6440,Wetteraukreis,177.27,98.01,6412,50.322832042,8.656330708,1
1995,6440,Wetteraukreis,170.6,103.27,6412,50.322832042,8.656330708,1
2021,6532,Lahn-Dill-Kreis,101.37,75.32,6412,50.6499974,8.3666652,1
2020,6532,Lahn-Dill-Kreis,93.36,61.25,6412,50.6499974,8.3666652,1
2019,6532,Lahn-Dill-Kreis,99.07,83.55,6412,50.6499974,8.3666652,1
2018,6532,Lahn-Dill-Kreis,88.6,65.71,6412,50.6499974,8.3666652,1
2017,6532,Lahn-Dill-Kreis,105.7,83.84,6412,50.6499974,8.3666652,1
2016,6532,Lahn-Dill-Kreis,96.54,77.94,6412,50.6499974,8.3666652,1
2015,6532,Lahn-Dill-Kreis,98.4,81.49,6412,50.6499974,8.3666652,1
2014,6532,Lahn-Dill-Kreis,102.6,88.72,6412,50.6499974,8.3666652,1
2013,6532,Lahn-Dill-Kreis,91.08,67.51,6412,50.6499974,8.3666652,1
2012,6532,Lahn-Dill-Kreis,91.07,65.0,6412,50.6499974,8.3666652,1
2011,6532,Lahn-Dill-Kreis,86.73,63.33,6412,50.6499974,8.3666652,1
2010,6532,Lahn-Dill-Kreis,83.2,49.2,6412,50.6499974,8.3666652,1
2009,6532,Lahn-Dill-Kreis,91.95,83.98,6412,50.6499974,8.3666652,1
2008,6532,Lahn-Dill-Kreis,50.3,40.48,6412,50.6499974,8.3666652,1
2007,6532,Lahn-Dill-Kreis,85.58,69.01,6412,50.6499974,8.3666652,1
2006,6532,Lahn-Dill-Kreis,74.34,46.6,6412,50.6499974,8.3666652,1
2005,6532,Lahn-Dill-Kreis,75.36,75.19,6412,50.6499974,8.3666652,1
2004,6532,Lahn-Dill-Kreis,82.29,78.54,6412,50.6499974,8.3666652,1
2003,6532,Lahn-Dill-Kreis,79.96,75.51,6412,50.6499974,8.3666652,1
2002,6532,Lahn-Dill-Kreis,74.32,59.84,6412,50.6499974,8.3666652,1
2001,6532,Lahn-Dill-Kreis,95.17,69.21,6412,50.6499974,8.3666652,1
2000,6532,Lahn-Dill-Kreis,76.9,74.34,6412,50.6499974,8.3666652,1
1999,6532,Lahn-Dill-Kreis,72.07,68.93,6412,50.6499974,8.3666652,1
1998,6532,Lahn-Dill-Kreis,62.59,56.2,6412,50.6499974,8.3666652,1
1997,6532,Lahn-Dill-Kreis,56.56,52.81,6412,50.6499974,8.3666652,1
1996,6532,Lahn-Dill-Kreis,69.05,60.0,6412,50.6499974,8.3666652,1
1995,6532,Lahn-Dill-Kreis,67.1,61.95,6412,50.6499974,8.3666652,1
2021,6533,Limburg-Weilburg.Landkreis,118.37,100.87,6412,50.433368,8.181545,1
2020,6533,Limburg-Weilburg.Landkreis,113.87,104.59,6412,50.433368,8.181545,1
2019,6533,Limburg-Weilburg.Landkreis,124.19,97.84,6412,50.433368,8.181545,1
2018,6533,Limburg-Weilburg.Landkreis,114.85,88.75,6412,50.433368,8.181545,1
2017,6533,Limburg-Weilburg.Landkreis,118.4,80.99,6412,50.433368,8.181545,1
2016,6533,Limburg-Weilburg.Landkreis,101.16,75.01,6412,50.433368,8.181545,1
2015,6533,Limburg-Weilburg.Landkreis,104.92,81.02,6412,50.433368,8.181545,1
2014,6533,Limburg-Weilburg.Landkreis,97.99,52.73,6412,50.433368,8.181545,1
2013,6533,Limburg-Weilburg.Landkreis,106.35,65.24,6412,50.433368,8.181545,1
2012,6533,Limburg-Weilburg.Landkreis,81.25,41.67,6412,50.433368,8.181545,1
2011,6533,Limburg-Weilburg.Landkreis,60.79,38.84,6412,50.433368,8.181545,1
2010,6533,Limburg-Weilburg.Landkreis,92.18,50.89,6412,50.433368,8.181545,1
2009,6533,Limburg-Weilburg.Landkreis,77.97,72.16,6412,50.433368,8.181545,1
2008,6533,Limburg-Weilburg.Landkreis,83.34,78.26,6412,50.433368,8.181545,1
2007,6533,Limburg-Weilburg.Landkreis,74.35,72.92,6412,50.433368,8.181545,1
2006,6533,Limburg-Weilburg.Landkreis,79.05,69.1,6412,50.433368,8.181545,1
2005,6533,Limburg-Weilburg.Landkreis,82.91,70.03,6412,50.433368,8.181545,1
2004,6533,Limburg-Weilburg.Landkreis,95.6,64.43,6412,50.433368,8.181545,1
2003,6533,Limburg-Weilburg.Landkreis,83.0,59.39,6412,50.433368,8.181545,1
2002,6533,Limburg-Weilburg.Landkreis,63.03,44.61,6412,50.433368,8.181545,1
2001,6533,Limburg-Weilburg.Landkreis,62.48,40.08,6412,50.433368,8.181545,1
2000,6533,Limburg-Weilburg.Landkreis,72.58,48.73,6412,50.433368,8.181545,1
1999,6533,Limburg-Weilburg.Landkreis,66.25,39.31,6412,50.433368,8.181545,1
1998,6533,Limburg-Weilburg.Landkreis,51.68,35.5,6412,50.433368,8.181545,1
1997,6533,Limburg-Weilburg.Landkreis,52.79,40.05,6412,50.433368,8.181545,1
1996,6533,Limburg-Weilburg.Landkreis,56.05,35.73,6412,50.433368,8.181545,1
1995,6533,Limburg-Weilburg.Landkreis,51.84,30.91,6412,50.433368,8.181545,1
2021,6633,Kassel.Landkreis,101.77,82.38,6611,51.3154546,9.4924096,1
2020,6633,Kassel.Landkreis,83.74,50.18,6611,51.3154546,9.4924096,1
2019,6633,Kassel.Landkreis,91.47,57.17,6611,51.3154546,9.4924096,1
2018,6633,Kassel.Landkreis,85.65,67.29,6611,51.3154546,9.4924096,1
2017,6633,Kassel.Landkreis,81.12,64.82,6611,51.3154546,9.4924096,1
2016,6633,Kassel.Landkreis,79.46,58.09,6611,51.3154546,9.4924096,1
2015,6633,Kassel.Landkreis,74.18,51.36,6611,51.3154546,9.4924096,1
2014,6633,Kassel.Landkreis,76.66,61.54,6611,51.3154546,9.4924096,1
2013,6633,Kassel.Landkreis,72.91,61.61,6611,51.3154546,9.4924096,1
2012,6633,Kassel.Landkreis,80.84,59.07,6611,51.3154546,9.4924096,1
2011,6633,Kassel.Landkreis,89.27,56.99,6611,51.3154546,9.4924096,1
2010,6633,Kassel.Landkreis,77.72,48.98,6611,51.3154546,9.4924096,1
2009,6633,Kassel.Landkreis,58.65,32.07,6611,51.3154546,9.4924096,1
2008,6633,Kassel.Landkreis,64.85,50.5,6611,51.3154546,9.4924096,1
2007,6633,Kassel.Landkreis,62.08,60.53,6611,51.3154546,9.4924096,1
2006,6633,Kassel.Landkreis,54.01,53.25,6611,51.3154546,9.4924096,1
2005,6633,Kassel.Landkreis,56.87,53.28,6611,51.3154546,9.4924096,1
2004,6633,Kassel.Landkreis,58.53,47.28,6611,51.3154546,9.4924096,1
2003,6633,Kassel.Landkreis,60.38,57.33,6611,51.3154546,9.4924096,1
2002,6633,Kassel.Landkreis,57.92,44.67,6611,51.3154546,9.4924096,1
2001,6633,Kassel.Landkreis,45.94,27.79,6611,51.3154546,9.4924096,1
2000,6633,Kassel.Landkreis,54.89,54.46,6611,51.3154546,9.4924096,1
1999,6633,Kassel.Landkreis,56.11,48.15,6611,51.3154546,9.4924096,1
1998,6633,Kassel.Landkreis,51.22,43.66,6611,51.3154546,9.4924096,1
1997,6633,Kassel.Landkreis,59.6,48.8,6611,51.3154546,9.4924096,1
1996,6633,Kassel.Landkreis,39.84,25.01,6611,51.3154546,9.4924096,1
1995,6633,Kassel.Landkreis,33.41,25.13,6611,51.3154546,9.4924096,1
2021,6634,Schwalm-Eder-Kreis,67.87,51.22,6611,51.0333332,9.3666652,1
2020,6634,Schwalm-Eder-Kreis,58.15,43.81,6611,51.0333332,9.3666652,1
2019,6634,Schwalm-Eder-Kreis,67.49,46.67,6611,51.0333332,9.3666652,1
2018,6634,Schwalm-Eder-Kreis,53.63,39.29,6611,51.0333332,9.3666652,1
2017,6634,Schwalm-Eder-Kreis,57.16,40.51,6611,51.0333332,9.3666652,1
2016,6634,Schwalm-Eder-Kreis,51.23,48.78,6611,51.0333332,9.3666652,1
2015,6634,Schwalm-Eder-Kreis,53.53,43.56,6611,51.0333332,9.3666652,1
2014,6634,Schwalm-Eder-Kreis,55.19,43.07,6611,51.0333332,9.3666652,1
2013,6634,Schwalm-Eder-Kreis,53.37,37.33,6611,51.0333332,9.3666652,1
2012,6634,Schwalm-Eder-Kreis,51.44,27.74,6611,51.0333332,9.3666652,1
2011,6634,Schwalm-Eder-Kreis,47.07,31.45,6611,51.0333332,9.3666652,1
2010,6634,Schwalm-Eder-Kreis,52.23,38.27,6611,51.0333332,9.3666652,1
2009,6634,Schwalm-Eder-Kreis,34.07,33.51,6611,51.0333332,9.3666652,1
2008,6634,Schwalm-Eder-Kreis,43.42,26.13,6611,51.0333332,9.3666652,1
2007,6634,Schwalm-Eder-Kreis,55.41,54.36,6611,51.0333332,9.3666652,1
